Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Variant Image,Variant Weight Unit,Status
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,MD,,2 Print Areas,GILDAN_5000_NATURAL_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,MD,,3 Print Areas,GILDAN_5000_NATURAL_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,MD,,4 Print Areas,GILDAN_5000_NATURAL_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,LG,,1 Print Area,GILDAN_5000_NATURAL_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,LG,,2 Print Areas,GILDAN_5000_NATURAL_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,LG,,3 Print Areas,GILDAN_5000_NATURAL_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,LG,,4 Print Areas,GILDAN_5000_NATURAL_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,XL,,1 Print Area,GILDAN_5000_NATURAL_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,XL,,2 Print Areas,GILDAN_5000_NATURAL_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,XL,,3 Print Areas,GILDAN_5000_NATURAL_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,XL,,4 Print Areas,GILDAN_5000_NATURAL_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,2XL,,1 Print Area,GILDAN_5000_NATURAL_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,2XL,,2 Print Areas,GILDAN_5000_NATURAL_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,2XL,,3 Print Areas,GILDAN_5000_NATURAL_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,2XL,,4 Print Areas,GILDAN_5000_NATURAL_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,3XL,,1 Print Area,GILDAN_5000_NATURAL_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,3XL,,2 Print Areas,GILDAN_5000_NATURAL_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,3XL,,3 Print Areas,GILDAN_5000_NATURAL_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,3XL,,4 Print Areas,GILDAN_5000_NATURAL_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,4XL,,1 Print Area,GILDAN_5000_NATURAL_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,4XL,,2 Print Areas,GILDAN_5000_NATURAL_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,4XL,,3 Print Areas,GILDAN_5000_NATURAL_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,4XL,,4 Print Areas,GILDAN_5000_NATURAL_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,5XL,,1 Print Area,GILDAN_5000_NATURAL_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,5XL,,2 Print Areas,GILDAN_5000_NATURAL_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,5XL,,3 Print Areas,GILDAN_5000_NATURAL_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Natural,,5XL,,4 Print Areas,GILDAN_5000_NATURAL_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/natural_front.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,SM,,1 Print Area,GILDAN_5000_DARK_HEATHER_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,SM,,2 Print Areas,GILDAN_5000_DARK_HEATHER_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,SM,,3 Print Areas,GILDAN_5000_DARK_HEATHER_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,SM,,4 Print Areas,GILDAN_5000_DARK_HEATHER_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,MD,,1 Print Area,GILDAN_5000_DARK_HEATHER_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,MD,,2 Print Areas,GILDAN_5000_DARK_HEATHER_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,MD,,3 Print Areas,GILDAN_5000_DARK_HEATHER_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,MD,,4 Print Areas,GILDAN_5000_DARK_HEATHER_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,LG,,1 Print Area,GILDAN_5000_DARK_HEATHER_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,LG,,2 Print Areas,GILDAN_5000_DARK_HEATHER_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,LG,,3 Print Areas,GILDAN_5000_DARK_HEATHER_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,LG,,4 Print Areas,GILDAN_5000_DARK_HEATHER_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,XL,,1 Print Area,GILDAN_5000_DARK_HEATHER_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,XL,,2 Print Areas,GILDAN_5000_DARK_HEATHER_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,XL,,3 Print Areas,GILDAN_5000_DARK_HEATHER_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,XL,,4 Print Areas,GILDAN_5000_DARK_HEATHER_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,2XL,,1 Print Area,GILDAN_5000_DARK_HEATHER_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,2XL,,2 Print Areas,GILDAN_5000_DARK_HEATHER_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,2XL,,3 Print Areas,GILDAN_5000_DARK_HEATHER_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,2XL,,4 Print Areas,GILDAN_5000_DARK_HEATHER_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,3XL,,1 Print Area,GILDAN_5000_DARK_HEATHER_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,3XL,,2 Print Areas,GILDAN_5000_DARK_HEATHER_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,3XL,,3 Print Areas,GILDAN_5000_DARK_HEATHER_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,3XL,,4 Print Areas,GILDAN_5000_DARK_HEATHER_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,4XL,,1 Print Area,GILDAN_5000_DARK_HEATHER_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,4XL,,2 Print Areas,GILDAN_5000_DARK_HEATHER_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0693/6425/2915/files/dark_heather.jpg?v=1753357492,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,4XL,,3 Print Areas,GILDAN_5000_DARK_HEATHER_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,4XL,,4 Print Areas,GILDAN_5000_DARK_HEATHER_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,5XL,,1 Print Area,GILDAN_5000_DARK_HEATHER_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,5XL,,2 Print Areas,GILDAN_5000_DARK_HEATHER_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,5XL,,3 Print Areas,GILDAN_5000_DARK_HEATHER_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Dark Heather,,5XL,,4 Print Areas,GILDAN_5000_DARK_HEATHER_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,SM,,1 Print Area,GILDAN_5000_RED_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,SM,,2 Print Areas,GILDAN_5000_RED_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,SM,,3 Print Areas,GILDAN_5000_RED_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,SM,,4 Print Areas,GILDAN_5000_RED_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,MD,,1 Print Area,GILDAN_5000_RED_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,MD,,2 Print Areas,GILDAN_5000_RED_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,MD,,3 Print Areas,GILDAN_5000_RED_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,MD,,4 Print Areas,GILDAN_5000_RED_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,LG,,1 Print Area,GILDAN_5000_RED_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,LG,,2 Print Areas,GILDAN_5000_RED_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,LG,,3 Print Areas,GILDAN_5000_RED_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,LG,,4 Print Areas,GILDAN_5000_RED_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,XL,,1 Print Area,GILDAN_5000_RED_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,XL,,2 Print Areas,GILDAN_5000_RED_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,XL,,3 Print Areas,GILDAN_5000_RED_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,XL,,4 Print Areas,GILDAN_5000_RED_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,2XL,,1 Print Area,GILDAN_5000_RED_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,2XL,,2 Print Areas,GILDAN_5000_RED_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,2XL,,3 Print Areas,GILDAN_5000_RED_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,2XL,,4 Print Areas,GILDAN_5000_RED_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,3XL,,1 Print Area,GILDAN_5000_RED_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,3XL,,2 Print Areas,GILDAN_5000_RED_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,3XL,,3 Print Areas,GILDAN_5000_RED_3XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,3XL,,4 Print Areas,GILDAN_5000_RED_3XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,4XL,,1 Print Area,GILDAN_5000_RED_4XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,4XL,,2 Print Areas,GILDAN_5000_RED_4XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,4XL,,3 Print Areas,GILDAN_5000_RED_4XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,4XL,,4 Print Areas,GILDAN_5000_RED_4XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,5XL,,1 Print Area,GILDAN_5000_RED_5XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,5XL,,2 Print Areas,GILDAN_5000_RED_5XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,5XL,,3 Print Areas,GILDAN_5000_RED_5XL_03,0,,,continue,manual,44.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Red,,5XL,,4 Print Areas,GILDAN_5000_RED_5XL_04,0,,,continue,manual,54.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,SM,,1 Print Area,GILDAN_5000_ROYAL_SM_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,SM,,2 Print Areas,GILDAN_5000_ROYAL_SM_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,SM,,3 Print Areas,GILDAN_5000_ROYAL_SM_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,SM,,4 Print Areas,GILDAN_5000_ROYAL_SM_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,MD,,1 Print Area,GILDAN_5000_ROYAL_MD_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,MD,,2 Print Areas,GILDAN_5000_ROYAL_MD_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,MD,,3 Print Areas,GILDAN_5000_ROYAL_MD_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,MD,,4 Print Areas,GILDAN_5000_ROYAL_MD_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,LG,,1 Print Area,GILDAN_5000_ROYAL_LG_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,LG,,2 Print Areas,GILDAN_5000_ROYAL_LG_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,LG,,3 Print Areas,GILDAN_5000_ROYAL_LG_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,LG,,4 Print Areas,GILDAN_5000_ROYAL_LG_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,XL,,1 Print Area,GILDAN_5000_ROYAL_XL_01,0,,,continue,manual,18.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,XL,,2 Print Areas,GILDAN_5000_ROYAL_XL_02,0,,,continue,manual,28.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,XL,,3 Print Areas,GILDAN_5000_ROYAL_XL_03,0,,,continue,manual,38.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,XL,,4 Print Areas,GILDAN_5000_ROYAL_XL_04,0,,,continue,manual,48.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,2XL,,1 Print Area,GILDAN_5000_ROYAL_2XL_01,0,,,continue,manual,22.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,2XL,,2 Print Areas,GILDAN_5000_ROYAL_2XL_02,0,,,continue,manual,32.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,2XL,,3 Print Areas,GILDAN_5000_ROYAL_2XL_03,0,,,continue,manual,42.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,2XL,,4 Print Areas,GILDAN_5000_ROYAL_2XL_04,0,,,continue,manual,52.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,3XL,,1 Print Area,GILDAN_5000_ROYAL_3XL_01,0,,,continue,manual,24.00,,TRUE,TRUE,,,,,,,g,
gildan-5000-heavy-cotton-t-shirt,,,,,,,,Royal,,3XL,,2 Print Areas,GILDAN_5000_ROYAL_3XL_02,0,,,continue,manual,34.00,,TRUE,TRUE,,,,,,,g,
